13.25,6.4191,-0.47408,-0.0081339,-0.45978,-0.0024248,0.0063286,52.47,52.47,0,0
13.3,6.396,-0.47406,-0.0078177,-0.46359,-0.0024839,0.0063195,52.47,52.47,0,0
13.35,6.3727,-0.47403,-0.007502,-0.46724,-0.002542,0.0063087,52.47,52.47,0,0
13.4,6.3493,-0.474,-0.0071869,-0.47074,-0.0025992,0.0062963,52.47,52.47,0,0
13.45,6.3256,-0.47397,-0.0068724,-0.47408,-0.0026552,0.0062823,52.47,52.47,0,0
13.5,6.3019,-0.47394,-0.0065587,-0.47727,-0.0027101,0.0062668,52.47,52.47,0,0
13.55,6.2779,-0.47392,-0.0062458,-0.4803,-0.0027638,0.0062496,52.47,52.47,0,0
13.6,6.2538,-0.47389,-0.0059337,-0.48318,-0.0028161,0.006231,52.47,52.47,0,0
13.65,6.2296,-0.47387,-0.0056227,-0.4859,-0.0028672,0.0062108,52.47,52.47,0,0
13.7,6.2052,-0.47384,-0.0053127,-0.48847,-0.0029168,0.0061891,52.47,52.47,0,0
13.75,6.1808,-0.47382,-0.0050038,-0.49089,-0.002965,0.0061659,52.47,52.47,0,0
13.8,6.1562,-0.47379,-0.0046962,-0.49315,-0.0030117,0.0061412,52.47,52.47,0,0
