-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
-44.728,-42.956,-41.156,-39.351,-37.532,-35.714,-33.896,-32.071,-30.259,-28.441,-26.623,-24.804,-22.986,-21.162,-19.309,-17.483,-15.666,-13.849,-12.074,-10.301,-8.4424,-6.6153,-4.8229,-3.03,-1.2228,0.56647,2.3809,4.2182,6.0637,7.8497,9.6838,11.491,13.26,14.981,16.778,18.554,20.338,22.039,23.267,23.814,24.869,25.61,25.92,26.84,27.509,27.768,29.477,29.676,31.472,33.361,35.26,37.048,38.604,38.765,40.461,41.446,42.204,43.213,43.32,44.152,46.066,47.927,49.676,51.27,51.466,53.21,53.969,55.165,55.802,55.938,57.019,58.838,60.656,62.474,64.292,66.111,67.929,69.747,71.566,73.384,75.202,77.046,78.892,80.725,82.368,82.479,83.179,84.354,86.049,87.086,87.294,87.806,87.949,88.721,88.931,89.124,89.521,89.683,89.793,90.628,90.753,91.51,93.294,95.051,96.605,97.783,97.973,98.185,98.402,98.659,98.881,99.625,99.756,100.24,100.39,100.56,100.68,101.4,101.56,101.68,102.16,102.37,102.51,103.33,103.58,103.69,103.85,104.3,105.17,105.78,106.82,107.55,108.73,109.44,109.77,110.42,111.43,113.42,115.25,117.04,118.86,120.67,122.49,124.3,126.13,127.96,129.81,131.66,133.51,135.34,137.03,138.74,140.47,142.23,144.03,145.8,147.67,149.57,151.41,153.29,155.08,156.9,157.7,158.82,160.75,162.64,164.47,166.28,168.11,169.93,171.75,173.55,175.36,177.2,179.03,180.86,182.67,184.49,186.3,188.13
