-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708,-80.708
-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889,-78.889
-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071,-77.071
-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253,-75.253
-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435,-73.435
-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616,-71.616
-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798,-69.798
-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98,-67.98
-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161,-66.161
-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343,-64.343
